edge_id,translation_id,original_id,translation_label,original_label,p_partial,p_same_content,original_excerpt,translation_excerpt
c77ddd0c-8ffd-4b06-9d64-c6f411be7a30,sc132_origenes_contra_celsum_i_par52_en,sc132_origenes_contra_celsum_i_par52,CC I 52 (English),CC I 52,1,0.5,"52. [Χαλεπὸν γὰρ φιλονεικία καὶ πρόληψις πρὸς τὸ ποιῆσαι καὶ τοῖς ἐναργέσιν ἀντιβλέψαι, ἵνα μὴ καταλείψωσι δόγματα δευσοποιήσαντα, οἷς συνήθεις ἐγένοντό πως, καὶ ποιώσαντα αὐτῶν τὴ","52. [It is difficult for contentiousness and preconceived opinion to make a person withstand even clear evidence, lest they abandon doctrines that have been deeply dyed within them"
78fdba1c-3b0b-4fca-9bbc-9ad2cf0064ad,sc132_origenes_contra_celsum_i_par48_en,sc132_origenes_contra_celsum_i_par48,CC I 48 (English),CC I 48,1,0.72,"48. [Εἰ καὶ μὴ ἀπολογήσεται οὖν ὁ Ἰουδαῖος περὶ Ἰεζεκιὴλ καὶ Ἡσαΐου], κοινοποιούντων ἡμῶν τὰ περὶ τῆς ἀνοίξεως τῶν οὐρανῶν ἐπὶ Ἰησοῦ καὶ τῆς ἀκουσθείσης αὐτῷ φωνῆς καὶ τὰ ὅμοια εὑρ","48. [Even if the Jew does not offer a defense regarding Ezekiel and Isaiah,] when we draw a parallel between the account of the opening of the heavens over Jesus and the voice he h"
2587111f-6119-4fd1-9354-ad585705bc45,sc132_origenes_contra_celsum_i_par57_en,sc132_origenes_contra_celsum_i_par57,CC I 57 (English),CC I 57,1,0.2,"57. Ἔτι δὲ πρὸς τὸν σωτῆρα αὐτῷ ὁ Ἰουδαῖός φησιν ὅτι, εἰ τοῦτο λέγεις, ὅτι πᾶς ἄνθρωπος κατὰ θείαν πρόνοιαν γεγονὼς υἱός ἐστι θεοῦ, τί ἂν σὺ ἄλλου διαφέροις ; Πρὸς ὃν ἐροῦμεν ὅτι π","57. Still further, the Jew in Celsus says to the Savior: if you say this — that every human being born according to divine providence is a son of God — how would you differ from an"
b0d59cb7-0426-49d9-9cf7-78b971a47199,sc132_origenes_contra_celsum_i_par58_en,sc132_origenes_contra_celsum_i_par58,CC I 58 (English),CC I 58,1,0.7,"58. Μετὰ ταῦτα [ὁ] παρὰ τῷ Κέλσῳ [Ἰουδαῖος ἀντὶ τῶν ἐν τῷ εὐαγγελίῳ μάγων Χαλδαίους φησὶν] ὑπὸ τοῦ Ἰησοῦ λελέχθαι [ κινηθέντας ἐπὶ τῇ γενέσει αὐτοῦ ἐληλυθέναι, προσκυνήσοντας αὐτὸν","58. After this [the Jew in Celsus, instead of the Magi mentioned in the Gospel, says] that Jesus said [that Chaldaeans, moved by his birth, came to worship him] while he was still "
ada10bc0-6e90-4187-9390-aff37dedf849,sc132_origenes_contra_celsum_i_par45_en,sc132_origenes_contra_celsum_i_par45,CC I 45 (English),CC I 45,1,0.57,"45. [Μέμνημαι] δέ ποτε [ἔν τινι πρὸς Ἰουδαίων λεγομένους σοφοὺς διαλέξει χρησάμενος τοιούτῳ λόγῳ], πλειόνων κρινόντων τὸ λεγόμενον · [« Εἴπατέ μοι, ὦ οὗτοι, δύο τινῶν ἐπιδημησάντων","45. [I recall] having once [in a certain discussion with those reputed to be wise among the Jews made use of the following argument], while many were judging what was said: [""Tell "
692f87d8-b7b9-4b56-a5aa-1ca25b3ddf49,sc132_origenes_contra_celsum_i_par60_en,sc132_origenes_contra_celsum_i_par60,CC I 60 (English),CC I 60,1,0.72,"60. Πρὸς μὲν οὖν Ἕλληνας, ὅτι [μάγοι δαίμοσιν ὁμι-λοῦντες] καὶ τούτους ἐφ' ἃ μεμαθήκασι καὶ βούλονται καλοῦντες ποιοῦσι μὲν τὸ τοιοῦτον, [ἐφ' ὅσον οὐδὲν θειότερον καὶ ἰσχυρότερον τ","60. Toward the Greeks — that [magicians commune with demons] and, by calling upon them with the knowledge and desires they have learned, they achieve such results [insofar as nothi"
26dd8a50-81b5-422a-b25d-3635dd36e243,sc132_origenes_contra_celsum_i_par56_en,sc132_origenes_contra_celsum_i_par56,CC I 56 (English),CC I 56,1,0.57,"56. [Ἔλαθε δὲ τὸν Κέλσον καὶ τὸν παρ' αὐτῷ Ἰουδαῖον] καὶ πάντας, ὅσοι τῷ Ἰησοῦ μὴ πεπιστεύκασιν, [ὅτι αἱ προφητεῖαι δύο λέγουσιν εἶναι τὰς Χριστοῦ ἐπιδημίας, τὴν μὲν προτέραν ἀνθρω",56. [Celsus and his fictional Jew] and all who have not believed in Jesus [failed to notice that the prophecies speak of two comings of Christ: the first more subject to human pass
8755d900-67f6-49a9-a05c-4e05ddf39b4e,sc132_origenes_contra_celsum_i_par62_a_en,sc132_origenes_contra_celsum_i_par62_a,CC I 62_a (English),CC I 62_a,1,0.51,Φημὶ οὖν καὶ πρὸς ταῦτα {ὅτι [τοῖς δυναμένοις φρονίμως καὶ εὐγνωμόνως ἐξετάζειν] τὰ περὶ τοὺς ἀποστόλους τοῦ Ἰησοῦ [φαίνεται ὅτι δυνάμει θείᾳ ἐδίδασκον οὗτοι τὸν χριστιανισμὸν] καὶ,I say then also in response to these things {that [to those capable of examining wisely and fairly] the matters concerning Jesus's apostles [it appears that by divine power these m
d8a17a0d-926b-455b-b8ce-bfb3cd18ae02,sc132_origenes_contra_celsum_i_par48_a_en,sc132_origenes_contra_celsum_i_par48_a,CC I 48_a (English),CC I 48_a,1,0.7,"Ὁ δὲ βαθύτερον τὸ τοιοῦτον ἐξετάζων ἐρεῖ ὅτι οὔσης, ὡς ἡ γραφὴ ὠνόμασε, θείας τινὸς γενικῆς αἰσθήσεως, ἣν μόνος ὁ μακάριος εὑρίσκει ἤδη κατὰ τὸ λεγόμενον καὶ παρὰ τῷ Σολομῶντι · « ","One who investigates the matter more deeply will say that there exists, as Scripture named it, a kind of divine general faculty of perception, which only the blessed man already di"
4306fdbc-885d-4bc7-916e-1ab68c0e6615,sc132_origenes_contra_celsum_i_par59_en,sc132_origenes_contra_celsum_i_par59,CC I 59 (English),CC I 59,1,0.57,"59. Ἐπὶ μεγάλοις [τετήρηται] πράγμασι καὶ μεγίσταις μεταβολαῖς τῶν ἐπὶ γῆς ἀνατέλλειν [τοὺς τοιούτους ἀστέρας], σημαίνοντας ἢ μεταστάσεις βασιλειῶν ἢ πολέμους ἢ ὅσα δύναται ἐν ἀνθρ","59. [It has been observed that] such stars rise [for great events and the greatest changes in earthly affairs], signifying either the overthrow of kingdoms or wars or whatever uphe"
e2fe574f-1fa4-4a42-afe3-ef798b51b651,sc132_origenes_contra_celsum_i_par63_en,sc132_origenes_contra_celsum_i_par63,CC I 63 (English),CC I 63,1,0.55,"63. Ἐπεὶ δὲ καὶ [ἐπιρρήτους εἶπεν ἀνθρώπους, τελώνας] καὶ ναύτας πονηροτάτους λέγων ὁ Κέλσος τοὺς ἀποστόλους Ἰησοῦ, καὶ περὶ τούτου φήσομεν ὅτι ἔοικεν, ἵνα μὲν ἐγκαλέσῃ τῷ λόγῳ, πι","63. Since Celsus also calls the apostles of Jesus 'disreputable men — tax collectors and the most wicked of sailors,' we shall say on this matter too that it appears Celsus is will"
e9219676-d206-4b74-83cd-98e656a2bdbb,sc132_origenes_contra_celsum_i_par62_en,sc132_origenes_contra_celsum_i_par62,CC I 62 (English),CC I 62,1,0.75,"62. Μετὰ ταῦτα δ' ἐπεὶ μηδὲ τὸν ἀριθμὸν τῶν ἀποστόλων ἐπιστάμενος [ δέκα εἶπεν ἢ ἕνδεκά τινας ἐξαρτησάμενον τὸν Ἰησοῦν ἑαυτῷ ἐπιρρήτους ἀνθρώπους, τελώνας καὶ ναύτας τοὺς πονηροτάτ","62. After this, since he did not even know the number of the apostles [and said ten or eleven disreputable men had attached themselves to Jesus — tax collectors and sailors of the "
d790ee67-6734-4f43-b9e4-f5f666926b3a,sc132_origenes_contra_celsum_i_par64_en,sc132_origenes_contra_celsum_i_par64,CC I 64 (English),CC I 64,1,0.55,"64. Εἰ δ' ἐπὶ τῷ προτέρῳ βίῳ ὀνειδίζειν μέλλοιμεν τοῖς μεταβαλοῦσιν, ὥρα καὶ Φαίδωνος ἡμᾶς κατηγορεῖν καὶ φιλοσοφήσαντος, ἐπεί, ὡς ἡ ἱστορία φησίν, ἀπὸ στέγους αὐτὸν μετήγαγεν εἰς ","64. If we are going to reproach those who have undergone a change on account of their former life, it is time also for us to bring accusations against Phaedo for practicing philoso"
42c9c224-8fc5-4fe9-b1ec-857270895de9,sc132_origenes_contra_celsum_i_par61_en,sc132_origenes_contra_celsum_i_par61,CC I 61 (English),CC I 61,1,0.65,"61. Εἰ δ' Ἡρώδης ἐπεβούλευσε τῷ γεννηθέντι, κἂν μὴ πιστεύσῃ ἀληθῶς τοῦτο γεγονέναι ὁ παρὰ τῷ Κέλσῳ Ἰουδαῖος, οὐ θαυμαστόν. [Τυφλὸν γάρ τι ἐστὶν ἡ πονηρία καὶ βουλομένη ὡς ἰσχυροτέρ","61. If Herod plotted against the newly born child, it is not surprising that the Jew in Celsus would not truly believe this to have happened. [For wickedness is in some respect bli"
0cd6b8fe-f5c0-4ef8-9409-0e3708acfee1,sc132_origenes_contra_celsum_i_par67_en,sc132_origenes_contra_celsum_i_par67,CC I 67 (English),CC I 67,1,0.49,67. Μετὰ ταῦτά φησιν ὁ παρὰ τῷ Κέλσῳ Ἰουδαῖος ὡς φιλομαθής τις Ἕλλην καὶ τὰ Ἑλλήνων πεπαιδευμένος ὅτι [ οἱ μὲν παλαιοὶ μῦθοι Περσεῖ καὶ Ἀμφίονι καὶ Αἰακῷ καὶ Μίνωϊ θείαν σπορὰν νεί,"67. After this, the Jew in Celsus speaks as if he were a learned Greek educated in Greek traditions, saying that [the ancient myths attributed divine parentage to Perseus, Amphion,"
345db05e-c153-49bb-82d3-4d2c5933b327,sc132_origenes_contra_celsum_i_par66_en,sc132_origenes_contra_celsum_i_par66,CC I 66 (English),CC I 66,1,0.38,"66. Ἐπὶ δὲ τούτοις ἑξῆς ὁ Ἰουδαῖος πρὸς τὸν Ἰησοῦν παρὰ τῷ Κέλσῳ λέγει · { Τί δὲ καί σε νήπιον ἔτι ἐχρῆν [ εἰς Αἴγυπτον ἐκκομίζεσθαι, μὴ ἀποσφαγῇς ; Θεὸν γὰρ οὐκ εἰκὸς ἦν περὶ θανά","66. After this, the Jew in Celsus, in what follows, says to Jesus: {But why should you, still an infant, [have had to be taken off to Egypt lest you be slaughtered? For it was not "
59e91562-6487-49b8-aef7-eb9c081509a4,sc132_origenes_contra_celsum_i_par50_en,sc132_origenes_contra_celsum_i_par50,CC I 50 (English),CC I 50,1,0.61,"50. Εἶτα, ὡς οὐ μόνου προφητευθέντος τούτου] ὁσίων αὐτὸν εἶναι κριτὴν καὶ τῶν ἀδίκων κολαστήν, [καὶ μήτε τόπου γενέσεως αὐτοῦ μήτε πάθους αὐτοῦ οὗ ὑπὸ Ἰουδαίων πείσεται μήτ' ἀναστά","50. Then, [as if not only this one thing had been prophesied —] that he would be a judge of the pious and a punisher of the unjust, [and as if the place of his birth, his suffering"
8d51515e-eca6-4886-a8ef-59cc93056669,sc132_origenes_contra_celsum_i_par68_a_en,sc132_origenes_contra_celsum_i_par68_a,CC I 68_a (English),CC I 68_a,1,0.63,"[Ὁρᾷς οὖν ὡς διὰ τούτων οἱονεὶ παραδέχεται μαγείαν εἶναι, οὐκ οἶδα εἰ ὁ αὐτὸς ὢν τῷ γράψαντι κατὰ μαγείας βιβλία πλείονα · πλὴν ὡς χρήσιμον αὐτῷ εἰς τὰ προκείμενα τοῖς ἀπὸ μαγείας ",[You see then how through this argument he virtually concedes that there is such a thing as magic — I do not know if he is the same person as the one who wrote several books agains
9b58ee09-3367-44c0-a47b-c2b259c71e2e,sc132_origenes_contra_celsum_i_par54_en,sc132_origenes_contra_celsum_i_par54,CC I 54 (English),CC I 54,1,0.63,"54. Ἐπεὶ δὲ ὁ ἐπαγγελλόμενος εἰδέναι τὰ τοῦ λόγου πάντα Κέλσος ὀνειδίζει τῷ σωτῆρι ἐπὶ τῷ πάθει ὡς μὴ βοηθηθέντι ὑπὸ τοῦ πατρὸς ἢ μὴ δυνηθέντι ἑαυτῷ βοηθῆσαι, παραθετέον ὅτι τὸ πάθ","54. Since Celsus, who professes to know all the teachings of the Word, reproaches the Savior for his suffering on the grounds that the Father did not help him or that he was unable"
7447f023-abda-4784-8ec4-7f092dafd6ae,sc132_origenes_contra_celsum_i_par6_en,sc132_origenes_contra_celsum_i_par6,CC I 6 (English),CC I 6,1,0.22,"6. Μετὰ ταῦτα οὐκ οἶδα πόθεν κινούμενος ὁ Κέλσος φησὶ [ δαιμόνων τινῶν ὀνόμασι καὶ κατακλήσεσι δοκεῖν ἰσχύειν Χριστιανούς ], ὡς οἶμαι αἰνισσόμενος τὰ περὶ τῶν κατεπᾳ-δόντων τοὺς δα","6. After this, I do not know from where Celsus is moved to say [that Christians seem to have power through the names and invocations of certain demons], by which I think he alludes"
49d85699-053e-4ad3-8b47-d50f4c71131c,sc132_origenes_contra_celsum_i_par68_en,sc132_origenes_contra_celsum_i_par68,CC I 68 (English),CC I 68,1,0.54,"68. Ἑξῆς δὲ τούτοις ὁ Κέλσος ὑπιδόμενος τὰ ἐπιδειχθη-σόμενα ὑπὸ τοῦ Ἰησοῦ γεγενημένα μεγάλα, περὶ ὧν ὀλίγα ἀπὸ πολλῶν εἰρήκαμεν, προσποιεῖται συγχωρεῖν ἀληθῆ εἶναι ὅσα περὶ θεραπει","68. Following upon this, Celsus, anticipating the great deeds performed by Jesus that we are about to demonstrate — of which we have mentioned a few out of many — pretends to conce"
640eba5f-c73c-4bcb-8903-616718a076b5,sc132_origenes_contra_celsum_i_par69_en,sc132_origenes_contra_celsum_i_par69,CC I 69 (English),CC I 69,1,0.62,"69. Μετὰ ταῦτα φύρων τὸν λόγον καὶ τὰ ὑπὸ αἱρέσεώς τινος λεγόμενα ὡς κοινὰ Χριστιανῶν ἐγκλήματα πᾶσι τοῖς ἀπὸ τοῦ θείου προσάγων λόγου φησὶν ὅτι θεοῦ οὐκ ἂν εἴη τοιοῦτον σῶμα, οἷον","69. After this, confusing his argument and applying to all followers of the divine Word what belongs to some particular sect as a common charge against Christians, he says that suc"
9c4038c3-2f9c-48e8-be57-c8dbf830f3ba,sc132_origenes_contra_celsum_i_par5_en,sc132_origenes_contra_celsum_i_par5,CC I 5 (English),CC I 5,1,0.36,"5. Τὰ δὲ περὶ τῆς εἰδωλολατρείας ὡς ἴδια τῶν ἀπὸ τοῦ λόγου ἐκτιθέμενος καὶ ὑποκατασκευάζει λέγων [ διὰ τοῦτο μὴ νομίζειν αὐτοὺς χειροποιήτους θεούς, ἐπεὶ μὴ εὔλογόν ἐστι τὰ ὑπὸ φαυ","5. Setting forth the question of idolatry as a peculiarity of those who follow the Word, he also supports his point by saying [that Christians do not consider images made by human "
