edge_id,translation_id,original_id,translation_label,original_label,p_same_content,coverage_choice,original_excerpt,translation_excerpt
1ee38c35-2f07-409f-af78-c93e3c07ae86,sc150_origenes_contra_celsum_vii_par26_en,sc150_origenes_contra_celsum_vii_par26,CC VII 26 (English),CC VII 26,0.01,not_translation,"26. Εἰ δὲ χρὴ κἂν ὀλίγα περὶ τῆς διαφόρου πολιτείας εἰπεῖν, ἥντινα Ἰουδαῖοι κατὰ Μωϋσέα πρότερον ἐπολιτεύοντο, καὶ ἣν Χριστιανοὶ νῦν κατὰ τὴν Ἰησοῦ διδασκαλίαν βούλονται κατορθοῦν,","26. Celsus then introduces a discussion of the 'true earth,' drawing upon Plato's Phaedo, and says that this notion is far more sublime than the Christians' promised land. He descr"
e0960f28-cd7c-441a-8c04-b50e04e4e5c2,sc150_origenes_contra_celsum_vii_par27_en,sc150_origenes_contra_celsum_vii_par27,CC VII 27 (English),CC VII 27,0.01,not_translation,"27. Ἑξῆς δὲ τούτοις ὁ Κέλσος διὰ πλειόνων τὰ μὴ λεγό-μενα ὑφ' ἡμῶν τιθεὶς ὡς λεγόμενα ὑφ' ἡμῶν περὶ τοῦ θεοῦ, ὡς σώματος τῇ φύσει τυγχάνοντος καὶ ἀνθρωποειδοῦς σώματος, ἀνατρέπειν ","27. After this, Celsus cites Plato's description of the pure earth above and the hollows in which we dwell, and he uses this to argue that Plato's cosmology is superior to anything"
b1806c71-bbda-48d1-8437-42b12427eb93,sc150_origenes_contra_celsum_vii_par21_en,sc150_origenes_contra_celsum_vii_par21,CC VII 21 (English),CC VII 21,0.01,not_translation,"21. Ἐὰν οὖν ἡ λέξις τοῦ νόμου πλοῦτον ἐπαγγέλλεται τοῖς δικαίοις, Κέλσος μὲν κατὰ τὸ ἀποκτέννον « γράμμα » νομιζέτω τὸν τυφλὸν πλοῦτον λέγεσθαι ἐν ἐπαγγελίᾳ · ἡμεῖς δὲ τὸν ὀξὺ βλέπ",21. Celsus then says that Christians make a mistake in rejecting the gods of the Greeks while worshipping a man who suffered a shameful death. He considers it beneath the dignity o
db4c5966-0ce7-483d-a36b-4cc3a622ac4a,sc150_origenes_contra_celsum_vii_par23_en,sc150_origenes_contra_celsum_vii_par23,CC VII 23 (English),CC VII 23,0.01,not_translation,"23. Σαφῆ μὲν οὖν καὶ ἐκ τούτων, πῶς Ἰησοῦς ὁ « Ναζω-ραῖος » ἄνθρωπος οὐκ ἀντινομοθετεῖ τοῖς περὶ πλούτου καὶ τῶν ἐξισταμένων εἰρημένοις περὶ τοῦ δύσκολον εἶναι πλούσιον εἰσέρχεσθαι","23. Celsus then turns to the topic of the promised land and mockingly says that the Christians, like the Jews, expect a blessed land in which they will dwell forever. He considers "
2d3230f0-e6c4-4856-b2d6-ac475f0521f8,sc150_origenes_contra_celsum_vii_par24_en,sc150_origenes_contra_celsum_vii_par24,CC VII 24 (English),CC VII 24,0.01,not_translation,24. Πάλιν τε αὖ τὸ δόξης ἀντιποιεῖσθαι τῆς παρ' ἀνθρώποις οὐ κατὰ τὴν Ἰησοῦ μόνου διδασκαλίαν κωλύεσθαί φαμεν ἀλλὰ καὶ κατὰ τὴν παλαιὰν γραφήν. Ἐπαρώμενος γοῦν ἑαυτῷ τις τῶν προφητ,"24. But Celsus says: 'The Jews, being fugitives from Egypt and having no significance whatsoever, had never accomplished anything noteworthy.' This is a remarkably ignorant stateme"
40263e75-e0fa-4b82-944a-d851366ca950,sc150_origenes_contra_celsum_vii_par25_en,sc150_origenes_contra_celsum_vii_par25,CC VII 25 (English),CC VII 25,0.01,not_translation,"25. Ὁ μὲν οὖν Κέλσος, μὴ ἀντιπαραθεὶς τὰ δοκοῦντα ἐναντία ἀπὸ τοῦ νόμου τοῖς ἀπὸ τοῦ εὐαγγελίου, φησὶ καὶ τό · Τῷ δ' ἅπαξ τυπτήσαντι παρέχειν καὶ αὖθις τύπτειν. Ἡμεῖς δ' ἐροῦμεν εἰ","25. After this, Celsus goes on to discuss the nature of the soul and its destiny after death, drawing upon Platonic and Pythagorean doctrines. He argues that the Greek teaching abo"
ac61ec6e-54bb-488f-bb7a-78394b068139,sc150_origenes_contra_celsum_vii_par29_en,sc150_origenes_contra_celsum_vii_par29,CC VII 29 (English),CC VII 29,0.01,not_translation,"29. Εἴπερ οὖν « ἡ » πᾶσα « γῆ » αὐτὴ « ἐπικατάρατος ἐν τοῖς ἔργοις » ἐστὶ τοῦ Ἀδὰμ καὶ τῶν ἐν αὐτῷ ἀποθα-νόντων, δῆλον ὅτι καὶ πάντα τὰ μόρια αὐτῆς μετέχει τῆς ἀρᾶς, ἐν οἷς ἐστι κα","29. Consider, moreover, the passage in the prophet Isaiah: 'And I will give you the treasures of darkness and hidden riches of secret places.' And again the Psalmist says: 'How gre"
e0ba5a9f-cd38-4848-a9a1-e59afdaeb575,sc150_origenes_contra_celsum_vii_par16_en,sc150_origenes_contra_celsum_vii_par16,CC VII 16 (English),CC VII 16,0.01,not_translation,"16. Ἀλλ' οὐδ' ἅπερ ἐν ὑποθέσει παρειλήφαμεν παραπλήσιά ἐστι ταῖς περὶ Ἰησοῦ προφητείαις. Οὐ γὰρ προεῖπον αἱ προφητεῖαι θεὸν σταυρωθήσεσθαι, αἵτινές φασι περὶ τοῦ ἀναδεξαμένου τὸν θ","16. After this, Celsus introduces the charge that God, according to the Christians, changes his mind and acts inconsistently. He says: 'If God had long known that human beings woul"
5fd8b351-f5ef-4880-8fe8-8eda924af997,sc150_origenes_contra_celsum_vii_par15_en,sc150_origenes_contra_celsum_vii_par15,CC VII 15 (English),CC VII 15,0.01,not_translation,"15. Ἐπεὶ δ' ἀδύνατά τινα καὶ ἀπρεπῆ θεῷ καθ' ὑπόθεσιν τιθείς φησιν · Εἰ ταῦτα προφητεύοιτο περὶ τοῦ ἐπὶ πᾶσι θεοῦ, ἆρ' ἐπεὶ προλέγεται, πιστεύεσθαι δεῖ τὰ τοιαῦτα περὶ θεοῦ ; Καὶ ν","15. Celsus then asks: 'Does God not know what is happening among human beings without needing to come down? And if he knows, why does he not correct things by his power alone?' We "
f6aed4ef-e3cd-4ff1-b452-03ca1c7f9381,sc150_origenes_contra_celsum_vii_par28_en,sc150_origenes_contra_celsum_vii_par28,CC VII 28 (English),CC VII 28,0.01,not_translation,"28. Μετὰ <δὲ> τὰ περὶ θεοῦ, ἐν οἷς ἡμᾶς συκοφαντεῖ, πυνθάνεται ἡμῶν · Ποῖ ἀπεῖναι μέλλομεν ; Καὶ τίνα ἐλπίδα ἔχομεν ; Καὶ ὡς ἀποκριναμένων, τίθησι δῆθεν ἡμετέρας φωνὰς οὕτως ἐχούσα",28. And we say that the reason Plato's ideas sometimes resemble those of Moses and the prophets is that there is a single truth from which both drew. The seeds of truth (spermata t
fc484f46-ef88-4213-9ccd-12576df4c74a,sc172_epistula_barnabae_chap_14_verset_4a_9_en,sc172_epistula_barnabae_chap_14_verset_4a_9,Barn. 14.4a-9 (English),Barn. 14.4a-9,0.01,not_translation,"4a. Πῶς δὲ ἡμεῖς ἐλάβομεν, μάθετε. 4b. Μωϋσῆς θερά-πων ὢν ἔλαβεν, αὐτὸς δὲ ὁ κύριος ἡμῖν ἔδωκεν εἰς λαὸν κληρο-νομίας, δι' ἡμᾶς ὑπομείνας. 5a. Ἐφανερώθη δέ, ἵνα κἀκεῖνοι τελειωθῶσι",Now I want to write many things—not as a teacher but as it becomes one who loves you not to leave out anything we have—for your salvation. Therefore let us be attentive in these la
c0a6d151-1016-4b3a-a920-d2a7d0259963,sc172_epistula_barnabae_chap_5_verset_11_14_en,sc172_epistula_barnabae_chap_5_verset_11_14,Barn. 5.11-14 (English),Barn. 5.11-14,0.01,not_translation,"11. Οὐκοῦν ὁ υἱὸς τοῦ θεοῦ εἰς τοῦτο ἐν σαρκὶ ἦλθεν, ἵνα τὸ τέλειον τῶν ἁμαρτημάτων ἀνακεφαλαιώσῃ τοῖς διώξασιν ἐν θανάτῳ τοὺς προφήτας αὐτοῦ. 12a. Οὐκοῦν εἰς τοῦτο ὑπέμεινεν. 12b.","11. But let us also inquire whether the Lord took care to foreshadow the water and the cross. Concerning the water, it is written for Israel how they will not receive the baptism ("
022e96bb-e75b-4e6a-b421-29720e47324d,sc172_epistula_barnabae_chap_9_verset_9_en,sc172_epistula_barnabae_chap_9_verset_9,Barn. 9.9 (English),Barn. 9.9,0.01,not_translation,9. Οἶδεν ὁ τὴν ἔμφυτον δωρεὰν τῆς διδαχῆς αὐτοῦ θέμενος ἐν ἡμῖν. Οὐδεὶς γνησιώτερον ἔμαθεν ἀπ' ἑμοῦ λόγον · ἀλλὰ οἶδα ὅτι ἄξιοί ἐστε ὑμεῖς.,"9. But what does Moses say? 'You shall not eat the pig, nor the eagle, nor the hawk, nor the crow, nor any fish that does not have a scale upon it.' He received three doctrines in "
35c8c753-08cc-44ae-919a-9adef4f1d2e5,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_11_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_11,Ad Aut. I 11 (English),Ad Aut. I 11,0.01,not_translation,"11. Τοιγαροῦν μᾶλλον τιμήσω τὸν βασιλέα, οὐ προσκυνῶν αὐτῷ, ἀλλὰ εὐχόμενος ὑπὲρ αὐτοῦ. Θεῷ δὲ τῷ ὄντως θεῷ καὶ ἀληθεῖ προσκυνῶ, εἰδὼς ὅτι ὁ βασιλεὺς ὑπ' αὐτοῦ γέγονεν. Ἐρεῖς οὖν μο","11. But you do not believe that the dead will be raised. When the resurrection (anastasis) occurs, then you will believe, whether you will or not; and your faith shall be counted a"
23c05eb4-f3cb-4c35-942f-24a4ede0da71,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_12_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_12,Ad Aut. I 12 (English),Ad Aut. I 12,0.01,not_translation,"12. Περὶ δὲ τοῦ σε καταγελᾶν μου, καλοῦντά με χριστια-νόν, οὐκ οἶδας ὃ λέγεις. Πρῶτον μὲν ὅτι τὸ χριστὸν ἡδὺ καὶ εὔχρηστον καὶ ἀκαταγέλαστόν ἐστιν. Ποῖον γὰρ πλοῖον δύναται εὔχρηστ","12. And, in addition to all these things, there are the signs God gives: for consider the resurrection (anastasis) which takes place at its proper season. And there is a resurrecti"
0bd85fff-581b-4570-985d-d0ffc6afe34f,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_13_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_13,Ad Aut. I 13 (English),Ad Aut. I 13,0.01,not_translation,"13. Ἀλλὰ καὶ τὸ ἀρνεῖσθαί σε νεκροὺς ἐγείρεσθαι · φῂς γὰρ · Δεῖξόν μοι κἂν ἔνα ἐγερθέντα ἐκ νεκρῶν, ἵνα ἰδὼν πιστεύσω · πρῶτον μὲν τί μέγα, εἰ θεασάμενος τὸ γεγονὸς πιστεύσῃς ; Εἶτ","13. But you say, 'Show me your God.' And I would say to you, 'Show me your man, and I will show you my God.' Show me, then, that the eyes of your soul see clearly, and the ears of "
0c3c7c80-9a6d-4e1d-8d3e-6feffe3d2b48,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_14_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_14,Ad Aut. I 14 (English),Ad Aut. I 14,0.01,not_translation,"14. Μὴ οὖν ἀπίστει, ἀλλὰ πίστευε. Καὶ γὰρ ἐγὠ ἠπίστουν τοῦτο ἔσεσθαι, ἀλλὰ νῦν κατανοήσας αὐτὰ πιστεύω, ἅμα καὶ ἐπιτυχὼν ἱεραῖς γραφαῖς τῶν ἁγίων προφητῶν, οἳ καὶ προεῖπον διὰ πνεύ","14. As a mirror when it is polished glistens, so must the human being have a pure soul. When there is rust on the mirror, a person's face cannot be seen in the mirror; in the same "
ea991203-07e4-4a61-931b-0efd554fdadd,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_3_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_3,Ad Aut. I 3 (English),Ad Aut. I 3,0.01,not_translation,"3. Ἐρεῖς οὖν μοι · Σὺ ὁ βλέπων διήγησαί μοι τὸ εἶδος τοῦ θεοῦ. Ἄκουε, ὦ ἄνθρωπε · τὸ μὲν εἶδος τοῦ θεοῦ ἄρρητον καὶ ἀνέκφραστόν ἐστιν, μὴ δυνάμενον ὀφθαλμοῖς σαρκίνοις ὀραθῆναι. Δό","3. But if you will, you may be healed. Entrust yourself to the physician, and he will open the eyes of your soul and of your heart. Who is the physician? God, who heals and gives l"
40f90524-cc34-4fc8-94f0-d3d1645160d5,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_10_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_10,Ad Aut. I 10 (English),Ad Aut. I 10,0.01,not_translation,"10. Τί μοι λοιπὸν καταλέγειν τὸ πλῆθος ὧν σέβονται ζώων Αἰγύπτιοι, ἑρπετῶν τε καὶ κτηνῶν καὶ θηρίων καὶ πετεινῶν καὶ ἐνύδρων νηκτῶν, ἔτι δὲ καὶ ποδόνιπτρα καὶ ἤχους αἰσχύνης ; Εἰ δ","10. Consider, O man, his works: the timely rotation of the seasons, the changes of weather, the orderly course of the elements, the regularity of days and nights and months and yea"
7e70e2c3-19dc-4bce-8283-2f4ed7515953,sc172_epistula_barnabae_chap_9_verset_6_en,sc172_epistula_barnabae_chap_9_verset_6,Barn. 9.6 (English),Barn. 9.6,0.01,not_translation,6. Ἀλλ' ἐρεῖς · « Καὶ μὴν περιτέτμηται ὁ λαὸς εἰς σφρα-γῖδα. » Ἀλλὰ καὶ πᾶς Σύρος καὶ Ἄραψ καὶ πάντες οἱ ἱερεῖς τῶν εἰδώλων · ἄρα οὖν κἀκεῖνοι ἐκ τῆς διαθήκης αὐτῶν εἰσίν ; - ἀλλὰ ,"6. Learn therefore, children of love, abundantly about all things: Abraham, who first instituted circumcision, circumcised while looking forward in the spirit (pneuma) to Jesus, ha"
0dbb7053-b61e-43df-a0ed-99816fbb9c35,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_8_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_8,Ad Aut. I 8 (English),Ad Aut. I 8,0.01,not_translation,"8. Ἀλλὰ ἀπιστεῖς νεκροὺς ἐγείρεσθαι. Ὅταν ἔσται, τότε πιστέυσεις θέλων καὶ μὴ θέλων · καὶ ἡ πίστις σου εἰς ἀπιστίαν λογισθήσεται, ἐὰν μὴ νῦν πιστεύσῃς. Πρὸς τί δὲ καὶ ἀπιστεῖς ; Ἤ ","8. And he is without beginning, because he is unbegotten (agennetos); and he is unchangeable, because he is immortal (athanatos). He is called God (theos) on account of his having "
69dc0420-b07b-4590-8bbf-3b82ef24b27d,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_9_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_9,Ad Aut. I 9 (English),Ad Aut. I 9,0.01,not_translation,9. Καὶ τὰ μὲν ὀνόματα ὧν φῂς σέβεσθαι θεῶν ὀνόματά ἐστιν νεκρῶν ἀνθρώπων. Καὶ τούτων τίνων καὶ ποταπῶν ; Οὐχὶ Κρόνος μὲν τεκνοφάγος εὑρίσκεται καὶ τὰ ἑαυτοῦ τέκνα ἀναλίσκων ; Εἰ δὲ,"9. He made all things by his Word (logos) and Wisdom (sophia), for 'by his Word the heavens were established, and all their host by the breath of his mouth.' His Wisdom is most pow"
8d654e3b-438c-4c13-a1ca-0c84fba270da,sc53bis_hermas_pastor_chap20_en,sc53bis_hermas_pastor_chap20,"Hermas, Past. 20 (English)","Hermas, Past. 20",0.01,not_translation,"1. Τῇ δὲ δευτέρᾳ ὁράσει εἶδες αὐτὴν ἑστηκυῖαν καὶ τὴν ὄψιν νεωτέραν ἔχουσαν καὶ ἱλαρωτέραν παρὰ τὸ πρότερον, τὴν δὲ σάρκα καὶ τὰς τρίχας πρεσβυτέρας. Ἄκουε, φησίν, καὶ ταύτην τὴν π","Hermas describes the seventh vision, in which he encounters a dreadful beast of enormous size — like a sea monster — from whose mouth four colors emerge: black, then the color of f"
